ImageId,Label
15032,2
15033,8
15034,2
15035,8
15036,1
15037,2
15038,1
15039,4
15040,4
15041,8
15042,8
15043,7
15044,8
15045,0
15046,4
15047,0
15048,9
15049,2
15050,2
15051,2
15052,5
15053,1
15054,0
15055,8
15056,5
15057,8
15058,0
15059,2
15060,2
15061,1
15062,3
15063,0
15064,5
15065,3
15066,3
15067,2
15068,5
15069,8
15070,5
15071,4
15072,3
15073,3
15074,2
15075,2
15076,2
15077,9
15078,8
15079,2
15080,3
15081,3
15082,9
15083,9
15084,8
15085,1
15086,9
15087,8
15088,3
15089,4
15090,4
15091,2
15092,2
15093,2
15094,4
15095,8
15096,8
15097,5
15098,9
15099,9
15100,4
15101,2
15102,2
15103,8
15104,3
15105,4
15106,3
15107,0
15108,5
15109,3
15110,8
15111,2
15112,3
15113,8
15114,2
15115,1
15116,1
15117,9
15118,2
15119,9
15120,1
15121,3
15122,9
15123,3
15124,8
15125,9
15126,1
15127,3
15128,8
15129,8
15130,9
15131,2
15132,1
15133,3
15134,3
15135,5
15136,3
15137,9
15138,4
15139,2
15140,1
15141,4
15142,5
15143,9
15144,8
15145,0
15146,2
15147,2
15148,5
15149,1
15150,9
15151,9
15152,1
15153,2
15154,2
15155,9
15156,4
15157,4
15158,5
15159,3
15160,9
15161,3
15162,9
15163,8
15164,4
15165,4
15166,9
15167,0
15168,2
15169,5
15170,8
15171,1
15172,5
15173,2
15174,8
15175,3
15176,3
15177,9
15178,9
15179,8
15180,5
15181,5
15182,2
15183,9
15184,2
15185,8
15186,8
15187,5
15188,1
15189,1
15190,3
15191,2
15192,2
15193,9
15194,2
15195,9
15196,1
15197,2
15198,1
15199,8
15200,1
15201,8
15202,2
15203,2
15204,0
15205,3
15206,5
15207,9
15208,3
15209,4
15210,0
15211,8
15212,2
15213,0
15214,8
15215,3
15216,0
15217,1
15218,9
15219,2
15220,0
15221,5
15222,5
15223,1
15224,8
15225,9
15226,1
15227,3
15228,4
15229,8
15230,8
15231,0
15232,2
15233,8
15234,9
15235,5
15236,8
15237,2
15238,0
15239,4
15240,1
15241,2
15242,3
15243,1
15244,2
15245,4
15246,3
15247,8
15248,9
15249,3
15250,3
15251,0
15252,9
15253,4
15254,9
15255,2
15256,2
15257,9
15258,8
15259,4
15260,2
15261,8
15262,2
15263,2
15264,2
15265,1
15266,1
15267,2
15268,2
15269,8
15270,9
15271,8
15272,3
15273,9
15274,9
15275,0
15276,9
15277,1
15278,5
15279,3
15280,3
15281,0
15282,9
15283,8
15284,4
15285,8
15286,2
15287,0
15288,1
15289,9
15290,9
15291,5
15292,1
15293,3
15294,1
15295,2
15296,1
15297,4
15298,0
15299,5
15300,9
15301,0
15302,3
15303,9
15304,9
15305,8
15306,8
15307,4
15308,3
15309,1
15310,8
15311,8
15312,1
15313,9
15314,1
15315,0
15316,4
15317,1
15318,2
15319,8
15320,5
15321,1
15322,9
15323,1
15324,2
15325,0
15326,3
15327,3
15328,9
15329,9
15330,2
15331,0
15332,5
15333,8
15334,0
15335,1
15336,1
15337,1
15338,9
15339,9
15340,4
15341,3
15342,4
15343,4
15344,2
15345,4
15346,2
15347,8
15348,9
15349,1
15350,3
15351,8
15352,4
15353,7
15354,2
15355,1
15356,9
15357,5
15358,2
15359,8
15360,2
15361,9
15362,8
15363,1
15364,2
15365,3
15366,1
15367,8
15368,3
15369,9
15370,9
15371,9
15372,4
15373,5
15374,2
15375,1
15376,9
15377,8
15378,4
15379,4
15380,1
15381,3
15382,2
15383,4
15384,2
15385,8
15386,8
15387,9
15388,5
15389,3
15390,2
15391,9
15392,1
15393,3
15394,0
15395,2
15396,2
15397,2
15398,7
15399,9
15400,9
15401,3
15402,3
15403,7
15404,2
15405,1
15406,2
15407,3
15408,5
15409,0
15410,2
15411,4
15412,8
15413,2
15414,8
15415,5
15416,9
15417,3
15418,1
15419,8
15420,9
15421,2
15422,7
15423,4
15424,1
15425,3
15426,8
15427,1
15428,3
15429,5
15430,5
15431,9
15432,8
15433,8
15434,2
15435,1
15436,3
15437,4
15438,2
15439,5
15440,4
15441,8
15442,0
15443,9
15444,2
15445,8
15446,0
15447,8
15448,8
15449,8
15450,0
15451,3
15452,3
15453,5
15454,2
15455,8
15456,9
15457,3
15458,3
15459,9
15460,7
15461,2
15462,4
15463,2
15464,9
15465,9
15466,9
15467,3
15468,4
15469,5
15470,9
15471,5
15472,0
15473,2
15474,1
15475,8
15476,2
15477,9
15478,9
15479,0
15480,2
15481,0
15482,0
15483,2
15484,3
15485,2
15486,0
15487,2
15488,3
15489,3
15490,5
15491,1
15492,9
15493,2
15494,3
15495,4
15496,0
15497,5
15498,2
15499,8
15500,3
15501,1
15502,0
15503,2
15504,2
15505,2
15506,8
15507,3
15508,3
15509,9
15510,3
15511,3
15512,4
15513,0
15514,8
15515,4
15516,8
15517,9
15518,3
15519,1
15520,2
15521,8
15522,9
15523,4
15524,3
15525,3
15526,8
15527,9
15528,1
15529,9
15530,4
15531,5
15532,1
15533,8
15534,2
15535,8
15536,4
15537,8
15538,1
15539,8
15540,5
15541,2
15542,9
15543,2
15544,8
15545,3
15546,1
15547,9
15548,8
15549,9
15550,2
15551,2
15552,9
15553,2
15554,5
15555,4
15556,0
15557,9
15558,2
15559,4
15560,8
15561,2
15562,8
15563,1
15564,9
15565,8
15566,8
15567,1
15568,5
15569,2
15570,4
15571,9
15572,2
15573,4
15574,9
15575,4
15576,9
15577,1
15578,4
15579,4
15580,0
15581,2
15582,9
15583,4
15584,4
15585,2
15586,2
15587,3
15588,2
15589,9
15590,9
15591,2
15592,7
15593,1
15594,1
15595,9
15596,4
15597,0
15598,2
15599,2
15600,3
15601,9
15602,9
15603,9
15604,2
15605,9
15606,1
15607,2
15608,4
15609,1
15610,0
15611,9
15612,4
15613,2
15614,8
15615,9
15616,5
15617,4
15618,2
15619,2
15620,1
15621,4
15622,2
15623,2
15624,2
15625,9
15626,4
15627,3
15628,3
15629,8
15630,4
15631,8
15632,8
15633,9
15634,4
15635,8
15636,4
15637,2
15638,1
15639,3
15640,5
15641,5
15642,5
15643,0
15644,5
15645,2
15646,2
15647,8
15648,8
15649,5
15650,5
15651,0
15652,4
15653,3
15654,0
15655,1
15656,2
15657,4
15658,8
15659,3
15660,8
15661,3
15662,2
15663,5
15664,5
15665,1
15666,5
15667,9
15668,5
15669,9
15670,2
15671,0
15672,2
15673,3
15674,4
15675,2
15676,8
15677,0
15678,0
15679,9
15680,1
15681,5
15682,2
15683,1
15684,1
15685,2
15686,3
15687,9
15688,0
15689,3
15690,2
15691,1
15692,2
15693,8
15694,2
15695,2
15696,9
15697,7
15698,9
15699,7
15700,8
15701,1
15702,8
15703,8
15704,4
15705,8
15706,8
15707,0
15708,8
15709,3
15710,8
15711,2
15712,4
15713,2
15714,0
15715,9
15716,2
15717,2
15718,4
15719,4
15720,2
15721,2
15722,1
15723,1
15724,0
15725,7
15726,1
15727,4
15728,4
15729,3
15730,0
15731,8
15732,2
15733,5
15734,2
15735,1
15736,8
15737,2
15738,1
15739,3
15740,9
15741,9
15742,0
15743,8
15744,2
15745,4
15746,5
15747,8
15748,0
15749,3
15750,8
15751,4
15752,1
15753,3
15754,9
15755,3
15756,8
15757,0
15758,3
15759,2
15760,9
15761,0
15762,4
15763,9
15764,4
15765,1
15766,5
15767,8
15768,8
15769,1
15770,1
15771,4
15772,3
15773,5
15774,8
15775,5
15776,5
15777,2
15778,8
15779,0
15780,5
15781,3
15782,5
15783,2
15784,8
15785,4
15786,1
15787,2
15788,0
15789,3
15790,4
15791,2
15792,9
15793,8
15794,0
15795,9
15796,7
15797,8
15798,8
15799,2
15800,1
15801,3
15802,3
15803,9
15804,8
15805,3
15806,0
15807,1
15808,9
15809,1
15810,3
15811,0
15812,8
15813,2
15814,8
15815,8
15816,1
15817,9
15818,8
15819,2
15820,1
15821,9
15822,9
15823,8
15824,2
15825,1
15826,0
15827,0
15828,8
15829,0
15830,3
15831,7
15832,2
15833,7
15834,2
15835,1
15836,9
15837,2
15838,3
15839,3
15840,8
15841,4
15842,8
15843,3
15844,5
15845,0
15846,0
15847,2
15848,3
15849,9
15850,8
15851,9
15852,2
15853,3
15854,9
15855,9
15856,8
15857,3
15858,8
15859,9
15860,9
15861,2
15862,1
15863,8
15864,4
15865,3
15866,9
15867,4
15868,2
15869,4
15870,3
15871,8
15872,1
15873,4
15874,2
15875,2
15876,7
15877,8
15878,4
15879,9
15880,9
15881,2
15882,4
15883,5
15884,9
15885,4
15886,7
15887,1
15888,2
15889,2
15890,5
15891,2
15892,8
15893,4
15894,1
15895,5
15896,2
15897,5
15898,8
15899,9
15900,1
15901,2
15902,8
15903,0
15904,8
15905,3
15906,3
15907,9
15908,9
15909,9
15910,2
15911,0
15912,2
15913,8
15914,9
15915,8
15916,9
15917,9
15918,3
15919,2
15920,2
15921,2
15922,8
15923,3
15924,1
15925,4
15926,2
15927,2
15928,4
15929,9
15930,8
15931,1
15932,2
15933,5
15934,2
15935,2
15936,9
15937,3
15938,9
15939,0
15940,7
15941,4
15942,5
15943,0
15944,1
15945,2
15946,4
15947,1
15948,0
15949,9
15950,3
15951,8
15952,8
15953,3
15954,8
15955,8
15956,9
15957,0
15958,0
15959,9
15960,8
15961,2
15962,9
15963,8
15964,2
15965,2
15966,2
15967,2
15968,8
15969,8
15970,2
15971,5
15972,4
15973,8
15974,3
15975,2
15976,4
15977,4
15978,2
15979,2
15980,8
15981,4
15982,2
15983,8
15984,5
15985,1
15986,3
15987,9
15988,0
15989,2
15990,4
15991,8
15992,2
15993,1
15994,2
15995,9
15996,3
15997,2
15998,9
15999,2
16000,2
16001,4
16002,8
16003,1
16004,2
16005,2
16006,1
16007,3
16008,2
16009,2
16010,2
16011,3
16012,9
16013,4
16014,2
16015,8
16016,4
16017,4
16018,9
16019,9
16020,2
16021,1
16022,8
16023,1
16024,3
16025,5
16026,2
16027,9
16028,4
16029,8
16030,4
16031,9
16032,8
16033,3
16034,3
16035,8
16036,2
16037,9
16038,2
16039,5
16040,3
16041,3
16042,8
16043,4
16044,1
16045,1
16046,5
16047,4
16048,8
16049,1
16050,4
16051,1
16052,0
16053,0
16054,8
16055,9
16056,1
16057,1
16058,2
16059,8
16060,5
16061,4
16062,2
16063,2
16064,9
16065,8
16066,2
16067,8
16068,9
16069,2
16070,8
16071,2
16072,3
16073,2
16074,2
16075,2
16076,9
16077,0
16078,3
16079,5
16080,5
16081,8
16082,9
16083,1
16084,3
16085,9
16086,8
16087,2
16088,5
16089,9
16090,5
16091,8
16092,5
16093,5
16094,2
16095,2
16096,5
16097,1
16098,5
16099,3
16100,1
16101,8
16102,0
16103,9
16104,8
16105,0
16106,8
16107,9
16108,2
16109,8
16110,2
16111,5
16112,0
16113,2
16114,2
16115,0
16116,0
16117,8
16118,9
16119,1
16120,9
16121,1
16122,1
16123,9
16124,1
16125,2
16126,8
16127,2
16128,2
16129,3
16130,8
16131,2
16132,2
16133,9
16134,4
16135,2
16136,3
16137,9
16138,1
16139,5
16140,9
16141,8
16142,8
16143,9
16144,3
16145,0
16146,3
16147,9
16148,8
16149,8
16150,2
16151,9
16152,5
16153,5
16154,4
16155,3
16156,4
16157,9
16158,3
16159,5
16160,1
16161,9
16162,0
16163,2
16164,8
16165,5
16166,8
16167,2
16168,1
16169,2
16170,5
16171,9
16172,2
16173,4
16174,3
16175,4
16176,2
16177,9
16178,2
16179,8
16180,1
16181,8
16182,2
16183,5
16184,8
16185,0
16186,4
16187,1
16188,4
16189,2
16190,9
16191,8
16192,9
16193,8
16194,8
16195,2
16196,0
16197,2
16198,5
16199,9
16200,2
16201,4
16202,3
16203,3
16204,5
16205,5
16206,1
16207,0
16208,2
16209,7
16210,4
16211,1
16212,1
16213,3
16214,2
16215,9
16216,9
16217,2
16218,4
16219,0
16220,5
16221,8
16222,1
16223,8
16224,8
16225,4
16226,4
16227,8
16228,3
16229,2
16230,2
16231,1
16232,8
16233,2
16234,4
16235,4
16236,4
16237,2
16238,8
16239,8
16240,8
16241,3
16242,9
16243,5
16244,3
16245,3
16246,8
16247,9
16248,0
16249,9
16250,9
16251,4
16252,2
16253,5
16254,1
16255,9
16256,1
16257,9
16258,9
16259,9
16260,2
16261,8
16262,4
16263,9
16264,9
16265,0
16266,9
16267,4
16268,4
16269,2
16270,3
16271,8
16272,9
16273,9
16274,8
16275,9
16276,2
16277,0
16278,9
16279,8
16280,0
16281,5
16282,5
16283,5
16284,3
16285,0
16286,3
16287,4
16288,8
16289,8
16290,2
16291,8
16292,2
16293,8
16294,4
16295,5
16296,9
16297,3
16298,4
16299,4
16300,4
16301,1
16302,0
16303,2
16304,5
16305,2
16306,9
16307,8
16308,1
16309,8
16310,1
16311,0
16312,3
16313,9
16314,2
16315,2
16316,2
16317,4
16318,5
16319,2
16320,3
16321,2
16322,9
16323,0
16324,0
16325,4
16326,9
16327,1
16328,7
16329,2
16330,3
16331,2
16332,0
16333,3
16334,3
16335,2
16336,2
16337,1
16338,0
16339,1
16340,5
16341,8
16342,0
16343,0
16344,4
16345,2
16346,3
16347,7
16348,9
16349,3
16350,3
16351,2
16352,5
16353,8
16354,1
16355,9
16356,3
16357,8
16358,2
16359,2
16360,0
16361,5
16362,8
16363,0
16364,8
16365,2
16366,5
16367,8
16368,1
16369,1
16370,1
16371,8
16372,2
16373,4
16374,8
16375,1
16376,5
16377,9
16378,2
16379,9
16380,1
16381,2
16382,8
16383,2
16384,2
16385,5
16386,8
16387,8
16388,8
16389,5
16390,0
16391,0
16392,3
16393,2
16394,0
16395,4
16396,9
16397,3
16398,2
16399,1
16400,8
16401,1
16402,9
16403,4
16404,2
16405,9
16406,5
16407,8
16408,5
16409,9
16410,2
16411,9
16412,2
16413,3
16414,1
16415,8
16416,8
16417,8
16418,4
16419,3
16420,9
16421,7
16422,2
16423,0
16424,2
16425,8
16426,3
16427,2
16428,2
16429,4
16430,8
16431,3
16432,9
16433,3
16434,0
16435,9
16436,5
16437,0
16438,9
16439,8
16440,1
16441,1
16442,1
16443,9
16444,4
16445,3
16446,2
16447,8
16448,9
16449,2
16450,9
16451,2
16452,8
16453,9
16454,2
16455,8
16456,0
16457,2
16458,9
16459,1
16460,0
16461,4
16462,3
16463,4
16464,2
16465,3
16466,0
16467,2
16468,3
16469,5
16470,9
16471,9
16472,5
16473,3
16474,3
16475,2
16476,1
16477,2
16478,2
16479,4
16480,5
16481,5
16482,0
16483,2
16484,2
16485,1
16486,4
16487,9
16488,9
16489,0
16490,3
16491,1
16492,3
16493,5
16494,3
16495,9
16496,4
16497,0
16498,2
16499,4
16500,8
16501,1
16502,4
16503,2
16504,8
16505,3
16506,3
16507,3
16508,4
16509,3
16510,2
16511,4
16512,0
16513,5
16514,9
16515,4
16516,2
16517,4
16518,3
16519,2
16520,8
16521,2
16522,5
16523,4
16524,3
16525,2
16526,2
16527,0
16528,3
16529,0
16530,2
16531,8
16532,1
16533,8
16534,1
16535,8
16536,4
16537,3
16538,8
16539,4
16540,1
16541,5
16542,8
16543,4
16544,1
16545,9
16546,0
16547,4
16548,4
16549,1
16550,8
16551,4
16552,9
16553,4
16554,2
16555,3
16556,2
16557,3
16558,5
16559,2
16560,2
16561,8
16562,0
16563,1
16564,4
16565,3
16566,1
16567,4
16568,2
16569,4
16570,0
16571,8
16572,2
16573,8
16574,5
16575,3
16576,5
16577,8
16578,4
16579,5
16580,5
16581,3
16582,3
16583,9
16584,9
16585,1
16586,9
16587,2
16588,2
16589,9
16590,8
16591,9
16592,0
16593,2
16594,1
16595,4
16596,2
16597,4
16598,8
16599,1
16600,8
16601,5
16602,5
16603,2
16604,2
16605,2
16606,4
16607,9
16608,3
16609,4
16610,2
16611,9
16612,1
16613,4
16614,2
16615,3
16616,9
16617,3
16618,8
16619,8
16620,9
16621,9
16622,2
16623,3
16624,4
16625,1
16626,5
16627,3
16628,5
16629,0
16630,9
16631,2
16632,4
16633,2
16634,8
16635,5
16636,8
16637,8
16638,2
16639,0
16640,5
16641,3
16642,3
16643,4
16644,8
16645,0
16646,0
16647,0
16648,4
16649,3
16650,1
16651,9
16652,1
16653,1
16654,1
16655,4
16656,8
16657,2
16658,8
16659,4
16660,3
16661,0
16662,8
16663,9
16664,1
16665,4
16666,2
16667,8
16668,0
16669,1
16670,0
16671,3
16672,4
16673,0
16674,2
16675,8
16676,5
16677,2
16678,8
16679,8
16680,5
16681,2
16682,9
16683,8
16684,2
16685,2
16686,4
16687,9
16688,8
16689,2
16690,4
16691,8
16692,1
16693,2
16694,8
16695,2
16696,9
16697,8
16698,1
16699,0
16700,0
16701,4
16702,3
16703,2
16704,8
16705,2
16706,5
16707,9
16708,9
16709,8
16710,5
16711,2
16712,8
16713,9
16714,3
16715,0
16716,8
16717,8
16718,3
16719,8
16720,9
16721,7
16722,2
16723,4
16724,2
16725,8
16726,0
16727,8
16728,3
16729,2
16730,9
16731,5
16732,3
16733,2
16734,9
16735,8
16736,8
16737,2
16738,2
16739,3
16740,3
16741,2
16742,4
16743,2
16744,1
16745,8
16746,1
16747,9
16748,3
16749,2
16750,5
16751,2
16752,8
16753,4
16754,8
16755,2
16756,9
16757,3
16758,8
16759,8
16760,2
16761,8
16762,9
16763,8
16764,0
16765,9
16766,2
16767,9
16768,3
16769,3
16770,4
16771,0
16772,2
16773,2
16774,2
16775,4
16776,9
16777,8
16778,1
16779,3
16780,8
16781,1
16782,2
16783,9
16784,1
16785,3
16786,9
16787,9
16788,9
16789,4
16790,3
16791,4
16792,0
16793,8
16794,1
16795,2
16796,2
16797,3
16798,3
16799,1
16800,2
16801,1
16802,1
16803,0
16804,4
16805,2
16806,5
16807,2
16808,5
16809,2
16810,2
16811,3
16812,2
16813,4
16814,2
16815,4
16816,9
16817,0
16818,1
16819,1
16820,1
16821,1
16822,3
16823,5
16824,2
16825,1
16826,2
16827,3
16828,1
16829,2
16830,2
16831,1
16832,9
16833,0
16834,9
16835,0
16836,8
16837,1
16838,4
16839,4
16840,5
16841,9
16842,5
16843,8
16844,9
16845,8
16846,1
16847,3
16848,2
16849,2
16850,2
16851,2
16852,4
16853,2
16854,9
16855,2
16856,9
16857,2
16858,9
16859,8
16860,2
16861,8
16862,9
16863,4
16864,3
16865,0
16866,1
16867,0
16868,4
16869,2
16870,2
16871,9
16872,2
16873,0
16874,0
16875,5
16876,0
16877,2
16878,5
16879,0
16880,3
16881,9
16882,3
16883,0
16884,9
16885,4
16886,9
16887,9
16888,0
16889,2
16890,2
16891,9
16892,1
16893,3
16894,2
16895,3
16896,0
16897,0
16898,8
16899,4
16900,8
16901,9
16902,0
16903,2
16904,2
16905,2
16906,4
16907,9
16908,1
16909,8
16910,3
16911,2
16912,8
16913,9
16914,2
16915,9
16916,1
16917,3
16918,0
16919,1
16920,9
16921,0
16922,2
16923,4
16924,4
16925,9
16926,2
16927,4
16928,3
16929,3
16930,8
16931,9
16932,8
16933,7
16934,0
16935,2
16936,2
16937,3
16938,8
16939,7
16940,9
16941,4
16942,2
16943,1
16944,8
16945,9
16946,1
16947,5
16948,8
16949,8
16950,8
16951,0
16952,8
16953,2
16954,1
16955,0
16956,1
16957,5
16958,2
16959,2
16960,2
16961,5
16962,2
16963,1
16964,0
16965,9
16966,8
16967,4
16968,0
16969,8
16970,9
16971,8
16972,5
16973,2
16974,2
16975,3
16976,2
16977,9
16978,9
16979,8
16980,1
16981,2
16982,2
16983,1
16984,0
16985,4
16986,5
16987,3
16988,0
16989,2
16990,1
16991,8
16992,8
16993,8
16994,8
16995,9
16996,2
16997,8
16998,1
16999,2
17000,8
17001,3
17002,4
17003,3
17004,2
17005,7
17006,3
17007,9
17008,8
17009,0
17010,3
17011,3
17012,0
17013,1
17014,9
17015,9
17016,8
17017,8
17018,3
17019,7
17020,4
17021,1
17022,1
17023,5
17024,2
17025,4
17026,4
17027,0
17028,2
17029,1
17030,4
17031,2
17032,5
17033,9
17034,2
17035,8
17036,8
17037,3
17038,9
17039,0
17040,3
17041,0
17042,9
17043,3
17044,5
17045,3
17046,5
17047,3
17048,9
17049,4
17050,8
17051,9
17052,8
17053,5
17054,9
17055,2
17056,9
17057,1
17058,2
17059,9
17060,3
17061,9
17062,8
17063,2
17064,1
17065,8
17066,9
17067,9
17068,8
17069,0
17070,1
17071,2
17072,4
17073,3
17074,1
17075,8
17076,2
17077,1
17078,0
17079,1
17080,1
17081,8
17082,4
17083,8
17084,2
17085,1
17086,3
17087,3
17088,9
17089,8
17090,3
17091,5
17092,9
17093,8
17094,9
17095,4
17096,0
17097,1
17098,9
17099,5
17100,0
17101,8
17102,2
17103,3
17104,4
17105,9
17106,8
17107,3
17108,2
17109,9
17110,9
17111,2
17112,3
17113,3
17114,9
17115,3
17116,8
17117,8
17118,0
17119,0
17120,0
17121,2
17122,3
17123,2
17124,2
17125,2
17126,4
17127,2
17128,0
17129,2
17130,9
17131,3
17132,8
17133,1
17134,9
17135,2
17136,9
17137,3
17138,5
17139,4
17140,0
17141,1
17142,2
17143,4
17144,2
17145,4
17146,1
17147,8
17148,3
17149,8
17150,8
17151,8
17152,2
17153,8
17154,3
17155,3
17156,4
17157,9
17158,4
17159,2
17160,2
17161,3
17162,9
17163,5
17164,2
17165,0
17166,3
17167,4
17168,8
17169,4
17170,8
17171,9
17172,1
17173,4
17174,9
17175,8
17176,7
17177,1
17178,3
17179,3
17180,2
17181,3
17182,9
17183,9
17184,5
17185,8
17186,4
17187,2
17188,0
17189,0
17190,3
17191,8
17192,4
17193,8
17194,3
17195,5
17196,9
17197,8
17198,8
17199,3
17200,2
17201,1
17202,2
17203,8
17204,9
17205,1
17206,0
17207,8
17208,1
17209,4
17210,1
17211,8
17212,8
17213,4
17214,1
17215,4
17216,8
17217,2
17218,0
17219,4
17220,9
17221,3
17222,1
17223,9
17224,9
17225,8
17226,1
17227,2
17228,8
17229,8
17230,2
17231,1
17232,1
17233,2
17234,1
17235,2
17236,9
17237,0
17238,7
17239,7
17240,4
17241,8
17242,2
17243,2
17244,3
17245,1
17246,4
17247,8
17248,2
17249,5
17250,0
17251,8
17252,9
17253,5
17254,8
17255,0
17256,9
17257,3
17258,3
17259,5
17260,4
17261,3
17262,4
17263,3
17264,9
17265,8
17266,2
17267,1
17268,4
17269,0
17270,8
17271,5
17272,8
17273,2
17274,1
17275,8
17276,4
17277,2
17278,9
17279,4
17280,8
17281,8
17282,2
17283,5
17284,3
17285,8
17286,5
17287,1
17288,0
17289,9
17290,2
17291,4
17292,9
17293,9
17294,3
17295,2
17296,3
17297,8
17298,1
17299,9
17300,8
17301,2
17302,9
17303,4
17304,9
17305,1
17306,4
17307,8
17308,2
17309,8
17310,5
17311,2
17312,2
17313,2
17314,3
17315,3
17316,4
17317,2
17318,2
17319,8
17320,5
17321,1
17322,8
17323,0
17324,9
17325,1
17326,9
17327,3
17328,4
17329,1
17330,8
17331,4
17332,2
17333,4
17334,9
17335,9
17336,2
17337,2
17338,7
17339,4
17340,5
17341,8
17342,2
17343,7
17344,2
17345,8
17346,8
17347,2
17348,1
17349,1
17350,2
17351,8
17352,5
17353,1
17354,3
17355,1
17356,8
17357,1
17358,9
17359,4
17360,3
17361,5
17362,3
17363,8
17364,4
17365,3
17366,7
17367,4
17368,9
17369,5
17370,0
17371,8
17372,2
17373,8
17374,8
17375,9
17376,8
17377,9
17378,1
17379,9
17380,8
17381,3
17382,4
17383,2
17384,8
17385,3
17386,9
17387,5
17388,9
17389,4
17390,0
17391,2
17392,9
17393,8
17394,9
17395,4
17396,5
17397,0
17398,2
17399,8
17400,2
17401,2
17402,8
17403,2
17404,0
17405,5
17406,4
17407,4
17408,2
17409,8
17410,4
17411,3
17412,2
17413,1
17414,2
17415,1
17416,1
17417,8
17418,1
17419,8
17420,5
17421,9
17422,2
17423,5
17424,2
17425,4
17426,9
17427,3
17428,2
17429,3
17430,2
17431,1
17432,8
17433,2
17434,8
17435,3
17436,4
17437,5
17438,4
17439,2
17440,2
17441,2
17442,1
17443,3
17444,2
17445,3
17446,9
17447,1
17448,9
17449,8
17450,0
17451,4
17452,9
17453,8
17454,2
17455,0
17456,2
17457,8
17458,2
17459,1
17460,4
17461,4
17462,9
17463,4
17464,9
17465,2
17466,4
17467,3
17468,5
17469,8
17470,4
17471,2
17472,2
17473,9
17474,8
17475,9
17476,4
17477,5
17478,2
17479,2
17480,9
17481,4
17482,8
17483,4
17484,0
17485,0
17486,4
17487,9
17488,9
17489,5
17490,9
17491,4
17492,5
17493,2
17494,2
17495,4
17496,9
17497,1
17498,8
17499,5
17500,9
17501,8
17502,9
17503,1
17504,2
17505,2
17506,2
17507,9
17508,5
17509,8
17510,9
17511,0
17512,4
17513,8
17514,0
17515,8
17516,5
17517,3
17518,3
17519,1
17520,5
17521,0
17522,8
17523,8
17524,8
17525,4
17526,2
17527,8
17528,9
17529,0
17530,3
17531,4
17532,4
17533,1
17534,0
17535,0
17536,7
17537,3
17538,2
17539,4
17540,4
17541,5
17542,1
17543,2
17544,0
17545,9
17546,5
17547,9
17548,4
17549,9
17550,2
17551,1
17552,8
17553,5
17554,4
17555,4
17556,5
17557,2
17558,2
17559,2
17560,1
17561,1
17562,9
17563,2
17564,1
17565,8
17566,9
17567,1
17568,5
17569,8
17570,3
17571,3
17572,3
17573,0
17574,0
17575,5
17576,1
17577,2
17578,9
17579,4
17580,0
17581,0
17582,8
17583,9
17584,2
17585,2
17586,9
17587,9
17588,9
17589,2
17590,3
17591,2
17592,8
17593,2
17594,9
17595,1
17596,8
17597,2
17598,8
17599,8
17600,9
17601,9
17602,9
17603,8
17604,4
17605,5
17606,3
17607,2
17608,8
17609,3
17610,2
17611,5
17612,1
17613,8
17614,9
17615,2
17616,3
17617,8
17618,4
17619,3
17620,1
17621,8
17622,9
17623,3
17624,8
17625,3
17626,2
17627,2
17628,1
17629,3
17630,2
17631,0
17632,8
17633,1
17634,4
17635,9
17636,3
17637,0
17638,0
17639,4
17640,1
17641,0
17642,9
17643,9
17644,9
17645,8
17646,9
17647,4
17648,9
17649,9
17650,0
17651,0
17652,8
17653,1
17654,3
17655,9
17656,2
17657,1
17658,4
17659,9
17660,9
17661,1
17662,8
17663,8
17664,2
17665,9
17666,0
17667,0
17668,3
17669,1
17670,9
17671,2
17672,2
17673,3
17674,5
17675,1
17676,4
17677,8
17678,9
17679,4
17680,5
17681,3
17682,2
17683,0
17684,5
17685,8
17686,8
17687,2
17688,8
17689,9
17690,3
17691,9
17692,3
17693,2
17694,2
17695,8
17696,4
17697,0
17698,5
17699,9
17700,4
17701,8
17702,9
17703,2
17704,8
17705,3
17706,3
17707,1
17708,8
17709,8
17710,1
17711,1
17712,8
17713,1
17714,9
17715,8
17716,3
17717,9
17718,4
17719,2
17720,1
17721,4
17722,9
17723,3
17724,8
17725,1
17726,2
17727,4
17728,5
17729,3
17730,8
17731,2
17732,8
17733,8
17734,0
17735,2
17736,2
17737,0
17738,2
17739,0
17740,0
17741,3
17742,5
17743,3
17744,2
17745,2
17746,8
17747,2
17748,9
17749,1
17750,4
17751,8
17752,4
17753,4
17754,2
17755,4
17756,2
17757,8
17758,1
17759,2
17760,4
17761,2
17762,3
17763,9
17764,8
17765,2
17766,5
17767,8
17768,7
17769,4
17770,4
17771,8
17772,2
17773,9
17774,8
17775,4
17776,1
17777,9
17778,1
17779,5
17780,2
17781,8
17782,1
17783,4
17784,2
17785,8
17786,4
17787,0
17788,2
17789,2
17790,3
17791,2
17792,2
17793,9
17794,8
17795,2
17796,2
17797,3
17798,5
17799,2
17800,8
17801,2
17802,9
17803,4
17804,9
17805,8
17806,0
17807,9
17808,3
17809,3
17810,3
17811,5
17812,1
17813,4
17814,5
17815,2
17816,5
17817,5
17818,9
17819,9
17820,9
17821,9
17822,4
17823,1
17824,4
17825,8
17826,2
17827,8
17828,1
17829,5
